# i si j sj a b distance p sign Re(class) Im(class) Re(target) Im(target) Re(sign_class) Im(sign_class) residual
35 0 44 0 35 44 9 8 1 1.423671853971749 0 1.423671853971749 0 1.423671853971749 0 0
35 0 45 0 35 45 10 9 1 -0.68336495168385192 0 -0.68336495168385192 0 -0.68336495168385192 0 0
35 0 46 0 35 46 11 10 1 1.4204592435907357 0 1.4204592435907357 0 1.4204592435907357 0 0
35 0 47 0 35 47 12 11 1 -0.68599076312992613 0 -0.68599076312992613 0 -0.68599076312992613 0 0
35 0 48 0 35 48 13 12 1 1.418280333004784 0 1.418280333004784 0 1.418280333004784 0 0
35 0 49 0 35 49 14 13 1 -0.68782111261705625 0 -0.68782111261705625 0 -0.68782111261705625 0 0
35 0 50 0 35 50 15 14 1 1.4167274407073669 0 1.4167274407073669 0 1.4167274407073669 0 0
35 0 51 0 35 51 16 15 1 -0.68914919296560939 0 -0.68914919296560939 0 -0.68914919296560939 0 0
35 0 52 0 35 52 17 16 1 1.415584401425233 0 1.415584401425233 0 1.415584401425233 0 0
35 0 53 0 35 53 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
35 0 54 0 35 54 19 18 1 1.4147264780329518 0 1.4147264780329518 0 1.4147264780329518 0 0
35 0 55 0 35 55 20 19 1 -0.69088386103115262 0 -0.69088386103115262 0 -0.69088386103115262 0 0
35 0 56 0 35 56 21 20 1 1.4140771750058097 0 1.4140771750058097 0 1.4140771750058097 0 0
35 0 57 0 35 57 22 21 1 -0.69144844497275415 0 -0.69144844497275415 0 -0.69144844497275415 0 0
35 0 58 0 35 58 23 22 1 1.4135875246411542 0 1.4135875246411542 0 1.4135875246411542 0 0
35 0 59 0 35 59 24 23 1 -0.69187112178069776 0 -0.69187112178069776 0 -0.69187112178069776 0 0
35 0 60 0 35 60 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
35 0 61 0 35 61 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
35 0 62 0 35 62 27 26 1 1.412969260722523 0 1.412969260722523 0 1.412969260722523 0 0
35 0 63 0 35 63 28 27 1 -0.69238670518368572 0 -0.69238670518368572 0 -0.69238670518368572 0 0
35 0 0 1 35 64 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 1 1 35 65 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 2 1 35 66 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 3 1 35 67 32 64 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 4 1 35 68 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 5 1 35 69 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 6 1 35 70 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 7 1 35 71 28 60 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 8 1 35 72 27 59 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 9 1 35 73 26 58 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 10 1 35 74 25 57 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 11 1 35 75 24 56 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 12 1 35 76 23 55 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 13 1 35 77 22 54 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 14 1 35 78 21 53 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 15 1 35 79 20 52 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 16 1 35 80 19 51 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 17 1 35 81 18 50 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 18 1 35 82 17 49 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 19 1 35 83 16 48 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 20 1 35 84 15 47 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 21 1 35 85 14 46 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 22 1 35 86 13 45 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 23 1 35 87 12 44 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 24 1 35 88 11 43 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 25 1 35 89 10 42 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 26 1 35 90 9 41 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 27 1 35 91 8 40 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 28 1 35 92 7 39 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 29 1 35 93 6 38 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 30 1 35 94 5 37 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 31 1 35 95 4 36 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 32 1 35 96 3 35 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 33 1 35 97 2 34 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 34 1 35 98 1 33 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
35 0 35 1 35 99 0 32 1 0 0 0 0 0 0 0
35 0 36 1 35 100 1 33 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 37 1 35 101 2 34 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 38 1 35 102 3 35 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 39 1 35 103 4 36 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 40 1 35 104 5 37 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 41 1 35 105 6 38 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 42 1 35 106 7 39 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 43 1 35 107 8 40 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 44 1 35 108 9 41 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 45 1 35 109 10 42 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 46 1 35 110 11 43 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 47 1 35 111 12 44 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 48 1 35 112 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 49 1 35 113 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 50 1 35 114 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 51 1 35 115 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 52 1 35 116 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 53 1 35 117 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 54 1 35 118 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 55 1 35 119 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 56 1 35 120 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 57 1 35 121 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 58 1 35 122 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 59 1 35 123 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 60 1 35 124 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 61 1 35 125 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 62 1 35 126 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
35 0 63 1 35 127 28 60 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 37 0 36 37 1 0 1 1.5483719497275521 0 1.5483719497275521 0 1.5483719497275521 0 0
36 0 38 0 36 38 2 1 1 -0.62106902470630421 0 -0.62106902470630421 0 -0.62106902470630421 0 0
36 0 39 0 36 39 3 2 1 1.4591568302030655 0 1.4591568302030655 0 1.4591568302030655 0 0
36 0 40 0 36 40 4 3 1 -0.65922634871850916 0 -0.65922634871850916 0 -0.65922634871850916 0 0
36 0 41 0 36 41 5 4 1 1.4380193841453996 0 1.4380193841453996 0 1.4380193841453996 0 0
36 0 42 0 36 42 6 5 1 -0.67262681213945552 0 -0.67262681213945552 0 -0.67262681213945552 0 0
36 0 43 0 36 43 7 6 1 1.4287857099143846 0 1.4287857099143846 0 1.4287857099143846 0 0
36 0 44 0 36 44 8 7 1 -0.67935965176948165 0 -0.67935965176948165 0 -0.67935965176948165 0 0
36 0 45 0 36 45 9 8 1 1.423671853971749 0 1.423671853971749 0 1.423671853971749 0 0
36 0 46 0 36 46 10 9 1 -0.68336495168385192 0 -0.68336495168385192 0 -0.68336495168385192 0 0
36 0 47 0 36 47 11 10 1 1.4204592435907357 0 1.4204592435907357 0 1.4204592435907357 0 0
36 0 48 0 36 48 12 11 1 -0.68599076312992613 0 -0.68599076312992613 0 -0.68599076312992613 0 0
36 0 49 0 36 49 13 12 1 1.418280333004784 0 1.418280333004784 0 1.418280333004784 0 0
36 0 50 0 36 50 14 13 1 -0.68782111261705625 0 -0.68782111261705625 0 -0.68782111261705625 0 0
36 0 51 0 36 51 15 14 1 1.4167274407073669 0 1.4167274407073669 0 1.4167274407073669 0 0
36 0 52 0 36 52 16 15 1 -0.68914919296560939 0 -0.68914919296560939 0 -0.68914919296560939 0 0
36 0 53 0 36 53 17 16 1 1.415584401425233 0 1.415584401425233 0 1.415584401425233 0 0
36 0 54 0 36 54 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
36 0 55 0 36 55 19 18 1 1.4147264780329518 0 1.4147264780329518 0 1.4147264780329518 0 0
36 0 56 0 36 56 20 19 1 -0.69088386103115262 0 -0.69088386103115262 0 -0.69088386103115262 0 0
36 0 57 0 36 57 21 20 1 1.4140771750058097 0 1.4140771750058097 0 1.4140771750058097 0 0
36 0 58 0 36 58 22 21 1 -0.69144844497275415 0 -0.69144844497275415 0 -0.69144844497275415 0 0
36 0 59 0 36 59 23 22 1 1.4135875246411542 0 1.4135875246411542 0 1.4135875246411542 0 0
36 0 60 0 36 60 24 23 1 -0.69187112178069776 0 -0.69187112178069776 0 -0.69187112178069776 0 0
36 0 61 0 36 61 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
36 0 62 0 36 62 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
36 0 63 0 36 63 27 26 1 1.412969260722523 0 1.412969260722523 0 1.412969260722523 0 0
36 0 0 1 36 64 28 60 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 1 1 36 65 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 2 1 36 66 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 3 1 36 67 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 4 1 36 68 32 64 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 5 1 36 69 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 6 1 36 70 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 7 1 36 71 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 8 1 36 72 28 60 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 9 1 36 73 27 59 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 10 1 36 74 26 58 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 11 1 36 75 25 57 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 12 1 36 76 24 56 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 13 1 36 77 23 55 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 14 1 36 78 22 54 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 15 1 36 79 21 53 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 16 1 36 80 20 52 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 17 1 36 81 19 51 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 18 1 36 82 18 50 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 19 1 36 83 17 49 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 20 1 36 84 16 48 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 21 1 36 85 15 47 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 22 1 36 86 14 46 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 23 1 36 87 13 45 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 24 1 36 88 12 44 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 25 1 36 89 11 43 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 26 1 36 90 10 42 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 27 1 36 91 9 41 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 28 1 36 92 8 40 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 29 1 36 93 7 39 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 30 1 36 94 6 38 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 31 1 36 95 5 37 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 32 1 36 96 4 36 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 33 1 36 97 3 35 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 34 1 36 98 2 34 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 35 1 36 99 1 33 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
36 0 36 1 36 100 0 32 1 0 0 0 0 0 0 0
36 0 37 1 36 101 1 33 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 38 1 36 102 2 34 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 39 1 36 103 3 35 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 40 1 36 104 4 36 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 41 1 36 105 5 37 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 42 1 36 106 6 38 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 43 1 36 107 7 39 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 44 1 36 108 8 40 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 45 1 36 109 9 41 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 46 1 36 110 10 42 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 47 1 36 111 11 43 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 48 1 36 112 12 44 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 49 1 36 113 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 50 1 36 114 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 51 1 36 115 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 52 1 36 116 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 53 1 36 117 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 54 1 36 118 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 55 1 36 119 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 56 1 36 120 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 57 1 36 121 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 58 1 36 122 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 59 1 36 123 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 60 1 36 124 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 61 1 36 125 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 62 1 36 126 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
36 0 63 1 36 127 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 38 0 37 38 1 0 1 1.5483719497275521 0 1.5483719497275521 0 1.5483719497275521 0 0
37 0 39 0 37 39 2 1 1 -0.62106902470630421 0 -0.62106902470630421 0 -0.62106902470630421 0 0
37 0 40 0 37 40 3 2 1 1.4591568302030655 0 1.4591568302030655 0 1.4591568302030655 0 0
37 0 41 0 37 41 4 3 1 -0.65922634871850916 0 -0.65922634871850916 0 -0.65922634871850916 0 0
37 0 42 0 37 42 5 4 1 1.4380193841453996 0 1.4380193841453996 0 1.4380193841453996 0 0
37 0 43 0 37 43 6 5 1 -0.67262681213945552 0 -0.67262681213945552 0 -0.67262681213945552 0 0
37 0 44 0 37 44 7 6 1 1.4287857099143846 0 1.4287857099143846 0 1.4287857099143846 0 0
37 0 45 0 37 45 8 7 1 -0.67935965176948165 0 -0.67935965176948165 0 -0.67935965176948165 0 0
37 0 46 0 37 46 9 8 1 1.423671853971749 0 1.423671853971749 0 1.423671853971749 0 0
37 0 47 0 37 47 10 9 1 -0.68336495168385192 0 -0.68336495168385192 0 -0.68336495168385192 0 0
37 0 48 0 37 48 11 10 1 1.4204592435907357 0 1.4204592435907357 0 1.4204592435907357 0 0
37 0 49 0 37 49 12 11 1 -0.68599076312992613 0 -0.68599076312992613 0 -0.68599076312992613 0 0
37 0 50 0 37 50 13 12 1 1.418280333004784 0 1.418280333004784 0 1.418280333004784 0 0
37 0 51 0 37 51 14 13 1 -0.68782111261705625 0 -0.68782111261705625 0 -0.68782111261705625 0 0
37 0 52 0 37 52 15 14 1 1.4167274407073669 0 1.4167274407073669 0 1.4167274407073669 0 0
37 0 53 0 37 53 16 15 1 -0.68914919296560939 0 -0.68914919296560939 0 -0.68914919296560939 0 0
37 0 54 0 37 54 17 16 1 1.415584401425233 0 1.415584401425233 0 1.415584401425233 0 0
37 0 55 0 37 55 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
37 0 56 0 37 56 19 18 1 1.4147264780329518 0 1.4147264780329518 0 1.4147264780329518 0 0
37 0 57 0 37 57 20 19 1 -0.69088386103115262 0 -0.69088386103115262 0 -0.69088386103115262 0 0
37 0 58 0 37 58 21 20 1 1.4140771750058097 0 1.4140771750058097 0 1.4140771750058097 0 0
37 0 59 0 37 59 22 21 1 -0.69144844497275415 0 -0.69144844497275415 0 -0.69144844497275415 0 0
37 0 60 0 37 60 23 22 1 1.4135875246411542 0 1.4135875246411542 0 1.4135875246411542 0 0
37 0 61 0 37 61 24 23 1 -0.69187112178069776 0 -0.69187112178069776 0 -0.69187112178069776 0 0
37 0 62 0 37 62 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
37 0 63 0 37 63 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
37 0 0 1 37 64 27 59 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 1 1 37 65 28 60 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 2 1 37 66 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 3 1 37 67 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 4 1 37 68 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 5 1 37 69 32 64 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 6 1 37 70 31 63 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 7 1 37 71 30 62 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 8 1 37 72 29 61 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 9 1 37 73 28 60 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 10 1 37 74 27 59 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 11 1 37 75 26 58 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 12 1 37 76 25 57 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 13 1 37 77 24 56 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 14 1 37 78 23 55 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 15 1 37 79 22 54 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 16 1 37 80 21 53 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 17 1 37 81 20 52 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 18 1 37 82 19 51 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 19 1 37 83 18 50 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 20 1 37 84 17 49 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 21 1 37 85 16 48 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 22 1 37 86 15 47 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 23 1 37 87 14 46 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 24 1 37 88 13 45 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 25 1 37 89 12 44 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 26 1 37 90 11 43 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 27 1 37 91 10 42 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 28 1 37 92 9 41 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 29 1 37 93 8 40 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 30 1 37 94 7 39 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 31 1 37 95 6 38 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 32 1 37 96 5 37 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 33 1 37 97 4 36 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 34 1 37 98 3 35 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 35 1 37 99 2 34 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 36 1 37 100 1 33 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
37 0 37 1 37 101 0 32 1 0 0 0 0 0 0 0
37 0 38 1 37 102 1 33 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 39 1 37 103 2 34 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 40 1 37 104 3 35 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 41 1 37 105 4 36 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 42 1 37 106 5 37 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 43 1 37 107 6 38 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 44 1 37 108 7 39 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 45 1 37 109 8 40 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 46 1 37 110 9 41 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 47 1 37 111 10 42 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 48 1 37 112 11 43 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 49 1 37 113 12 44 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 50 1 37 114 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 51 1 37 115 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 52 1 37 116 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 53 1 37 117 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
37 0 54 1 37 118 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
